MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,BsmtFinType1_Unf,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,YearsSinceRemodel,Total_Home_Quality,TotalSF,YrBltAndRemod,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,LotFrontage_log,LotArea_log,MasVnrArea_log,BsmtFinSF1_log,BsmtFinSF2_log,BsmtUnfSF_log,TotalBsmtSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,GrLivArea_log,BsmtFullBath_log,BsmtHalfBath_log,FullBath_log,HalfBath_log,BedroomAbvGr_log,KitchenAbvGr_log,TotRmsAbvGrd_log,Fireplaces_log,GarageCars_log,GarageArea_log,WoodDeckSF_log,OpenPorchSF_log,EnclosedPorch_log,3SsnPorch_log,ScreenPorch_log,PoolArea_log,MiscVal_log,YearRemodAdd_log,TotalSF_log,YearRemodAdd_sq,LotFrontage_log_sq,TotalBsmtSF_log_sq,1stFlrSF_log_sq,2ndFlrSF_log_sq,GrLivArea_log_sq,GarageCars_log_sq,GarageArea_log_sq,SalePrice
4,3,12.597896269528004,8.918750628069477,1,3,3,4,0,19,1,2,0,2,5,3.0401509857573425,1968,1968,3,0,6,6,2,54.598150033144236,3,4,1,4,4,3,1,85.8584062702391,3,11.382470641493825,37.16074089462528,575.4579757234872,1,0,1,4,6.9657716995722625,665.1416330443618,0.0,9.657203994379792,0.0,0.0,1,0.0,3,0.7173641529273178,3,2.0541057401196436,6,0.9252912807650148,5,1,1968.0,3,1,322.0,5,5,2,0.0,12.418505204147516,0.0,0.0,0.0,0.0,4,1,0.0,10,2,8,4,0,1,0,1,1,1,40,8.040150985757343,582.4237474230595,3936,104.20664861130518,1.0,12.418505204147516,0,1,1,1,1,2.610650232307894,2.2954346522228612,4.018329773844182,4.46439440195687,2.517089081855424,3.64206927695978,6.356919788683942,2.0764084088261408,6.501517321869645,0.009950330853168092,2.367173987335971,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1197557617657843,0.660257847847934,0.6981347220709843,5.777683282495735,0.009950330853168092,2.5973797015964943,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.585286157346391,6.368930901874859,3873024,6.8154946354492605,40.41042919976149,4.311471880243905,42.26972748657104,5.603512686320079,0.48739209016113044,33.38162411283069,11.80560254159177
8,3,15.281550773925114,9.154151434901365,1,3,3,4,0,12,0,2,0,0,6,3.4679266186007984,1949,1950,1,0,13,14,1,24.40067802935411,3,4,1,4,4,2,5,71.22360953420593,6,0.0,85.59972685485974,623.9068619135284,1,0,1,4,6.931002559336142,1006.6387203589538,0.0,10.427977115551128,0.0,0.0,2,0.0,3,0.7173641529273178,3,2.4381381632971455,6,0.9252912807650148,2,1,1949.0,3,1,315.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,1,8,4,0,1,1,1,1,1,57,9.4679266186008,1637.4765848318184,3899,1084.7933324524959,2.0,0.0,0,1,1,1,1,2.7906466159911534,2.3188669644910984,3.2351694805397924,4.279905443598401,0.009950330853168092,4.461412128601227,6.437618619949977,2.0720395342069575,6.91537489618658,0.009950330853168092,2.436939144752456,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.660257847847934,0.6981347220709843,5.755773858655822,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,7.401528280636215,3802500,7.787708535342876,41.442933495926646,4.293347831316585,47.822409954807554,5.938672395226831,0.48739209016113044,33.128932711985726,11.870606902224587
4,3,16.42218445448487,9.17113654250409,1,3,3,4,0,12,2,2,0,2,5,2.072689434101755,1951,1951,3,0,13,14,1,9.374206271046292,3,4,1,4,0,3,3,200.09824680677573,6,0.0,114.56404550210297,1204.5920694375957,1,4,0,0,7.510756783328274,665.1416330443618,0.0,10.70111232724269,0.0,0.0,2,0.0,4,0.7173641529273178,3,2.4381381632971455,4,0.0,3,5,1951.0,3,2,528.0,5,5,2,0.0,8.305501745864786,0.0,0.0,0.0,0.0,2,1,0.0,1,0,8,4,0,1,0,1,1,1,55,7.072689434101755,1212.102826220924,3902,207.609003590104,2.0,8.305501745864786,0,1,1,1,0,2.858318178958805,2.320536649537344,2.340286024079377,5.30384330442498,0.009950330853168092,4.749911411151914,7.094734363831711,2.1425051612308814,6.501517321869645,0.009950330853168092,2.46053816261529,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.6114359150967734,0.5465966356094243,1.2378344225604603,0.009950330853168092,1.1019400787607843,6.271007335271311,0.009950330853168092,2.231679866893292,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.5766148899107355,7.100944918815467,3806401,8.169982812166378,50.33525569333456,4.590328365900965,42.26972748657104,6.054248049686226,1.2142719371793234,39.32553299902659,11.834291315386718
9,3,13.223333940196108,9.52766619942087,1,0,3,4,0,8,6,2,0,5,7,3.0401509857573425,2004,2005,1,0,12,13,2,54.598150033144236,2,4,2,2,4,0,2,193.60565847837594,6,0.0,17.849122339271027,484.09625305570506,1,0,1,4,6.55216307306986,1044.8303874086444,0.0,10.03288924307136,0.994480564408597,0.0,2,1.0709806366827703,3,0.7173641529273178,2,2.6001872609738976,6,0.9252912807650148,2,1,2004.0,0,2,388.0,5,5,2,29.690867618434055,13.609670616494949,0.0,0.0,0.0,0.0,4,1,0.0,4,2,8,4,0,0,0,1,1,1,3,10.040150985757343,1535.4788035374193,4009,1244.98820896009,3.529970882749982,43.30053823492901,0,1,1,1,1,2.6555866742031973,2.354956095390628,4.018329773844182,5.27102663146018,0.009950330853168092,2.9369967405589263,6.184367945408672,2.023157270043135,6.952576039681751,0.009950330853168092,2.4017867134096402,0.6953849570736713,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.2837596438453949,0.660257847847934,1.1019400787607843,5.963605050228902,3.4242909153805887,2.6823679244163277,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.6039029535543206,7.337255094552397,4020025,7.052140584205598,38.24640688419828,4.09316533932839,48.338313587556776,5.7685794167110815,1.2142719371793234,35.56458519511567,12.122696471358964
12,3,13.823084197971921,9.152846895768098,1,3,3,4,0,12,2,2,0,7,6,4.247349065744873,1958,1958,3,0,12,13,1,11.244286133925444,3,2,1,4,4,0,2,147.5078942669895,6,0.0,20.68783447355914,370.37704483452484,1,0,1,4,6.905974893256636,665.1416330443618,0.0,9.545802747401122,0.0,0.6826658430144086,1,0.0,3,0.7173641529273178,3,2.2578336517240882,6,0.0,3,1,1958.0,2,1,264.0,5,5,2,51.161637623226774,0.0,0.0,0.0,0.0,0.0,3,1,0.0,8,1,8,4,0,0,1,1,1,1,49,10.247349065744874,377.2830197277815,3916,154.41386916024612,1.3413329215072043,51.161637623226774,0,1,1,1,0,2.696860104720694,2.3187386091762767,2.5058757642777443,5.000705451097606,0.009950330853168092,3.077212461721476,5.9172447663353225,2.0688828560900947,6.501517321869645,0.009950330853168092,2.3566757321649634,0.009950330853168092,0.5263047080138699,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,0.6981347220709843,5.579767561123299,3.9545390066744144,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.580194522576739,5.935669079784323,3833764,7.273054424434112,35.013785624722765,4.2802762722235075,42.26972748657104,5.553920506575266,0.48739209016113044,31.13380603616385,11.884495917930655
9,3,16.11852211225364,9.476452556244265,1,0,3,1,0,21,1,2,0,5,6,3.0401509857573425,2007,2007,1,0,12,13,3,12.180811981212777,2,4,2,2,4,2,6,665.1416330443618,6,0.0,88.57660418094957,543.3156611316381,1,0,1,4,6.673723368376449,1589.7967978465563,0.0,10.513824356189625,0.0,0.0,2,1.0709806366827703,4,0.7173641529273178,2,2.7475780006950794,6,0.9252912807650148,2,3,2007.0,0,3,668.0,5,5,2,29.690867618434055,6.2049151637095115,0.0,0.0,0.0,0.0,4,1,0.0,0,2,8,4,1,0,0,1,1,1,1,9.040150985757343,2139.786182346571,4014,1596.4705212149327,2.535490318341385,35.89578278214357,0,1,1,1,1,2.8407450337894855,2.3500841913579325,2.5795205251993423,6.501517321869645,0.009950330853168092,4.495205801894568,6.299547709527528,2.039104243266126,7.371996586549548,0.009950330853168092,2.4444165755397993,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.6114359150967734,0.5465966356094243,1.3237746010975528,0.660257847847934,1.3887912413184778,6.505799007699622,3.4242909153805887,1.9761504338350846,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604899460878901,7.668933086648767,4028049,8.069832346999625,39.68430134461352,4.15794611490592,54.34633367209818,5.975172394773719,1.9287411119629183,42.325420728585385,12.273735966890268
4,3,14.624983167653864,8.9898275390444,1,3,3,0,0,12,2,2,0,2,5,4.247349065744873,1965,2008,1,0,12,13,1,23.688360789405998,3,4,1,4,4,3,0,166.68341453748897,6,0.0,47.66701531371112,553.3096103031867,1,0,1,4,6.692917604352996,665.1416330443618,0.0,9.153790541459145,0.994480564408597,0.0,1,0.0,2,0.7173641529273178,2,2.0541057401196436,6,0.0,3,5,1992.0,3,2,576.0,5,5,2,0.0,24.555384045962168,0.0,0.0,0.0,0.0,4,1,0.0,3,2,8,4,0,1,0,1,1,1,0,9.247349065744874,560.0025279075396,3973,173.37633214184197,1.994480564408597,24.555384045962168,0,1,1,1,0,2.7495109143280843,2.30256784674977,3.206736876630314,5.122137398752731,0.009950330853168092,3.885206953867237,6.317741434301103,2.0415991667477362,6.501517321869645,0.009950330853168092,2.318831457360797,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.1197557617657843,0.009950330853168092,1.1019400787607843,6.3578595973804495,0.009950330853168092,3.2412392507528724,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.605397342403343,6.329743236659343,4032064,7.559810268009258,39.91385683068496,4.168127157665051,42.26972748657104,5.376979327645998,1.2142719371793234,40.42237866000269,11.898194668458823
0,3,13.823084197971921,8.97840955601207,1,3,3,0,0,16,2,2,4,2,9,3.0401509857573425,2008,2008,3,0,8,8,1,36.197994133256195,0,4,2,0,4,3,2,344.05076319279084,6,0.0,31.728172013375428,978.771772323048,1,0,1,4,7.292809938052376,665.1416330443618,0.0,10.277376041025176,0.994480564408597,0.0,1,1.0709806366827703,1,0.7173641529273178,0,2.4381381632971455,6,0.9252912807650148,2,1,2008.0,0,3,1052.0,5,5,2,0.0,13.322082926143807,0.0,0.0,21.444418667653604,0.0,4,1,0.0,1,2,6,5,0,1,0,1,1,0,0,12.040150985757343,986.0645822611004,4016,351.3435731308432,2.529970882749982,34.766501593797415,0,1,1,1,1,2.696860104720694,2.301425376383828,3.616523634247525,5.8437205267196335,0.009950330853168092,3.488541736950385,6.887329865564443,2.116594004261829,6.501517321869645,0.009950330853168092,2.423684936713825,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.7328392425545458,0.6981347220709843,0.5465966356094243,1.2378344225604603,0.660257847847934,1.3887912413184778,6.959408008765045,0.009950330853168092,2.6625005855091253,0.009950330853168092,0.009950330853168092,3.111487417433867,0.009950330853168092,0.009950330853168092,7.605397342403343,6.894745601179533,4032064,7.273054424434112,47.43531267709592,4.4799701788771245,42.26972748657104,5.874248672453497,1.9287411119629183,48.433359832463054,12.813920618864572
12,3,14.400036796912799,8.877591942916577,1,3,3,4,0,12,2,2,0,7,5,3.0401509857573425,1960,1960,3,0,3,6,2,54.598150033144236,3,4,1,4,4,3,0,181.65776371616906,6,0.0,55.554916747231,643.0763567681865,1,2,1,4,7.175948829381409,665.1416330443618,0.0,10.053634014245198,0.0,0.0,2,0.0,4,0.7173641529273178,3,2.4381381632971455,0,0.0,3,2,1960.0,3,1,404.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,10,2,8,4,0,1,1,1,1,1,48,8.040150985757343,650.2523055975679,3920,188.83371254555047,2.0,0.0,0,1,1,1,0,2.7350190371885374,2.2912806319548693,4.018329773844182,5.207669004007323,0.009950330853168092,4.03538894757024,6.467832811475047,2.1024191270589085,6.501517321869645,0.009950330853168092,2.403663514842559,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.6114359150967734,0.5465966356094243,1.2378344225604603,0.009950330853168092,0.6981347220709843,6.003911758159737,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.5812149256224055,6.478912488240414,3841600,7.480329133783714,41.83286127719321,4.420166185823143,42.26972748657104,5.777598292585285,0.48739209016113044,36.046956399768746,11.751950239425476
14,3,14.512909063490525,9.728094374692922,1,0,3,4,0,19,1,5,2,0,5,3.0401509857573425,1977,1977,5,0,9,10,2,0.8042817060249273,3,4,1,2,4,3,2,145.50336872905257,5,8.99965545203603,73.41342091384412,797.8513416434002,1,0,1,4,7.078033947057695,1952.7548340964436,0.0,11.089028287058259,0.0,0.0,2,2.244785721190473,4,1.1602755756626333,3,3.1248321645442405,6,0.9252912807650148,5,3,1977.0,2,2,600.0,5,5,0,39.9473944310944,7.324526537221831,14.529559750977233,0.0,0.0,0.0,4,0,10.148785845681612,10,1,8,4,0,0,0,0,1,1,30,8.040150985757343,2757.6842096869013,3954,2114.3358922245898,3.1223928605952365,61.801480719293465,0,1,1,1,1,2.7423169368483493,2.3737976408137698,0.5956896351291927,4.987116678416943,2.3035501723587135,4.309770689529882,6.683187390835901,2.0903856789222326,7.577513474334601,0.009950330853168092,2.493125142523238,0.009950330853168092,0.009950330853168092,1.1019400787607843,1.1801264428301501,1.6114359150967734,0.7748541528823084,1.4194467386662262,0.660257847847934,1.1019400787607843,6.39861157333189,3.7125323661857808,2.1204067104167934,2.7433890144852526,0.009950330853168092,0.009950330853168092,0.009950330853168092,2.412227155844719,7.589846567781607,7.922512734325915,3908529,7.520302182125313,44.664993701027974,4.369712286643163,57.41871045372243,6.215672976281517,1.2142719371793234,40.94223006637681,12.154784614286667
14,3,14.400036796912799,8.854825102167297,1,3,3,4,0,12,2,2,2,7,5,3.4679266186007984,1962,1962,3,0,13,14,1,15.412976061781595,3,4,1,4,4,0,0,209.5156431206466,6,0.0,46.387273285183724,660.0100354640196,1,4,1,4,6.948949127091504,665.1416330443618,0.0,9.625801997455184,0.994480564408597,0.0,1,0.0,3,0.7173641529273178,3,2.2578336517240882,6,0.0,3,1,1962.0,3,2,540.0,5,5,2,0.0,6.2049151637095115,0.0,0.0,0.0,0.0,1,1,0.0,7,0,8,4,0,1,0,1,1,1,44,8.4679266186008,666.9589845911111,3924,216.4645922477381,1.994480564408597,6.2049151637095115,0,1,1,1,0,2.7350190371885374,2.288975410190938,2.7986813337510976,5.349607465753554,0.009950330853168092,3.858564701417333,6.493784150230476,2.074296971931379,6.501517321869645,0.009950330853168092,2.3642258569471637,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.293437762964004,0.009950330853168092,1.9761504338350846,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.58223428850699,6.504241742205901,3849444,7.480329133783714,42.16923258978454,4.302707927763688,42.26972748657104,5.5895639026575505,1.2142719371793234,39.60735887630137,11.794345471549745
14,3,14.400036796912799,9.091266778590855,1,3,3,2,0,12,2,2,2,2,4,3.0401509857573425,1962,1962,1,0,6,6,2,54.598150033144236,3,4,3,3,2,4,4,665.1416330443618,4,0.0,0.0,403.4287934927351,1,4,1,4,6.976039438014778,665.1416330443618,0.0,9.676394110507168,0.0,0.0,2,0.0,2,1.1602755756626333,3,2.2578336517240882,6,0.0,3,4,1962.0,3,2,462.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,5,1,8,4,0,1,1,1,1,1,45,7.040150985757343,6.976039438014778,3924,6.976039438014778,2.0,0.0,0,1,1,1,0,2.7350190371885374,2.3126608396051855,4.018329773844182,6.501517321869645,0.009950330853168092,0.009950330853168092,6.002500411063608,2.0776949470228727,6.501517321869645,0.009950330853168092,2.3689713538687025,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.1019400787607843,0.7748541528823084,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.137748652125133,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.58223428850699,2.0776949470228727,3849444,7.480329133783714,36.03001118481879,4.316816292884378,42.26972748657104,5.612025275450513,1.2142719371793234,37.671958516663885,11.530775206233024
4,3,14.736275572831559,9.297954950648224,1,0,3,4,0,12,2,2,0,2,5,3.0401509857573425,1959,1959,3,0,9,10,1,18.684245063247257,3,4,1,4,4,3,5,247.6497451987197,6,0.0,34.74282307627544,704.6081127852444,1,1,1,4,6.9473314515740885,665.1416330443618,0.0,9.6227848950429,0.994480564408597,0.0,1,0.0,3,0.7173641529273178,3,2.2578336517240882,6,0.0,3,1,1959.0,2,2,531.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,7,4,0,0,0,1,1,1,1,1,51,8.040150985757343,711.5554442368185,3918,254.5970766502938,1.994480564408597,0.0,0,1,1,1,0,2.7566038657415826,2.3329159224515257,2.9803264642968474,5.516085476826767,0.009950330853168092,3.576629233190818,6.5590741744102266,2.0740936988720744,6.501517321869645,0.009950330853168092,2.363942142523843,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.276662286157464,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.580704854252364,6.568871759485156,3837681,7.598864872621437,43.021454025415196,4.3018646717008435,42.26972748657104,5.588222453200218,1.2142719371793234,39.39648945447144,11.863589378812122
10,2,12.597896269528004,8.950815601061691,1,3,0,4,0,18,2,2,0,5,5,3.4679266186007984,1911,1950,1,0,8,8,2,54.598150033144236,3,4,2,4,4,0,6,665.1416330443618,6,0.0,91.2546541330959,568.8220586490338,1,4,0,0,6.804416862336058,1428.1774389481182,0.0,10.543559193315518,0.0,0.0,1,1.0709806366827703,4,0.7173641529273178,3,2.4381381632971455,6,0.0,3,6,0.0,1,0,403.4287934927351,3,3,0,0.0,21.97876135942826,0.0,0.0,0.0,0.0,4,1,0.0,2,2,8,0,1,1,0,1,1,1,58,8.4679266186008,2003.8039144594882,3861,1434.9818558104541,1.535490318341385,21.97876135942826,0,1,1,1,0,2.610650232307894,2.298658955900692,4.018329773844182,6.501517321869645,0.009950330853168092,4.524661122696215,6.3453416834664225,2.055970343346091,7.264861337241418,0.009950330853168092,2.4469935447631332,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.6114359150967734,0.5465966356094243,1.2378344225604603,0.009950330853168092,0.009950330853168092,6.002500411063608,0.009950330853168092,3.135005459960811,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,7.603306524690089,3802500,6.8154946354492605,40.263361079936494,4.227014052718643,52.77821024934516,5.987777408112444,9.900908408750885e-05,36.03001118481879,11.775297421715827
10,3,17.11120952236306,9.373082302281162,1,3,3,4,0,6,2,2,0,5,5,3.0401509857573425,1914,1950,1,0,13,14,2,54.598150033144236,3,4,0,2,4,2,6,665.1416330443618,6,0.0,79.60645268603064,461.01024139410697,1,2,1,1,6.671566761376839,1350.2431088825192,0.0,10.364504462401854,0.0,0.0,1,1.0709806366827703,4,0.7173641529273178,3,2.7475780006950794,6,0.0,3,5,1914.0,3,1,180.0,1,1,0,47.893959568283066,9.733136611165477,0.0,0.0,0.0,0.0,4,1,0.0,9,0,8,4,1,0,0,1,1,1,56,8.040150985757343,1817.924917038003,3864,1356.914675643896,1.535490318341385,57.62709617944854,0,1,1,1,0,2.8970830490693937,2.3401777799277865,4.018329773844182,6.501517321869645,0.009950330853168092,4.389702756299621,6.135608702663355,2.0388235317409205,7.208787669696392,0.009950330853168092,2.4313744001431945,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.6114359150967734,0.5465966356094243,1.3237746010975528,0.009950330853168092,0.6981347220709843,5.198552278358462,3.889858365969234,2.374267095899326,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,7.506006398349709,3802500,8.393090193205214,37.645694152198296,4.15680139358052,51.96661966676673,5.911581473671679,0.48739209016113044,27.024945790825956,11.841423131921784
1,3,9.911461919813423,7.798548665405742,1,3,3,4,0,16,2,2,3,5,7,3.0401509857573425,2003,2003,1,0,12,15,3,14.519240859240913,2,4,2,2,4,3,6,665.1416330443618,6,0.0,80.67924362213463,470.59543344236596,1,0,1,4,6.522361992335331,1301.6841290412294,0.0,10.193115466246981,0.0,0.0,2,1.0709806366827703,2,0.7173641529273178,2,2.2578336517240882,6,0.0,3,3,2003.0,2,2,474.0,5,5,2,0.0,7.829338167619663,0.0,0.0,0.0,0.0,4,1,0.0,8,4,8,4,1,1,0,1,1,1,7,10.040150985757343,1778.8019244759307,4006,1308.2064910335648,2.535490318341385,7.829338167619663,0,1,1,1,0,2.3907298367970315,2.1757226891930626,2.742724753753388,6.501517321869645,0.009950330853168092,4.402922336186596,6.156142689891091,2.019208670226243,7.1721898059314295,0.009950330853168092,2.4161919062490798,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.1019400787607843,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.163335856444617,0.009950330853168092,2.179212005930482,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.602905452212266,7.484262977296896,4012009,5.715589152551561,37.89809281829952,4.077203653916832,51.44030661230671,5.8379833278235616,1.2142719371793234,37.98670887933589,12.075400019877522
9,3,10.676088183068181,9.316498607550399,1,1,3,2,0,5,2,2,0,5,7,3.0401509857573425,2004,2005,1,0,12,13,2,54.598150033144236,2,4,2,2,4,3,6,665.1416330443618,6,0.0,85.78037517832345,517.1373713369981,1,0,1,4,6.6217148256940215,1691.5783474933928,0.0,10.528266354029284,0.0,0.0,2,1.0709806366827703,4,0.7173641529273178,2,2.6001872609738976,6,0.9252912807650148,2,3,2004.0,0,2,434.0,5,5,2,29.690867618434055,10.74306946648247,0.0,0.0,0.0,0.0,4,1,0.0,11,0,8,4,1,0,0,1,1,1,1,10.040150985757343,2215.3374336560846,4009,1698.2000623190868,2.535490318341385,40.43393708491652,0,1,1,1,1,2.4583990901476027,2.334713271903201,4.018329773844182,6.501517321869645,0.009950330853168092,4.463495730475747,6.250259702447423,2.0323125678417444,7.434014202829343,0.009950330853168092,2.4456690205075136,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.6114359150967734,0.5465966356094243,1.2837596438453949,0.660257847847934,1.1019400787607843,6.0753690193302,3.4242909153805887,2.464114437665239,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.6039029535543206,7.703615819718658,4020025,6.043726086438561,39.06574634803815,4.130294373407505,55.26456716786839,5.981296957870181,1.2142719371793234,36.9101087210372,12.180759965737863
4,3,13.586068895356785,9.368608796113081,1,3,3,4,0,20,5,2,0,2,6,3.0401509857573425,2005,2005,1,0,12,13,2,54.598150033144236,2,4,2,2,4,3,6,665.1416330443618,6,0.0,102.36636410737013,679.0795552372675,1,0,1,4,6.9085073033431215,665.1416330443618,0.0,9.550508278030614,0.0,0.0,1,1.0709806366827703,3,0.7173641529273178,3,2.2578336517240882,6,0.0,3,5,2005.0,3,2,484.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,5,0,8,0,1,1,1,1,1,1,1,9.040150985757343,685.9880625406106,4010,6.9085073033431215,1.535490318341385,0.0,0,1,1,1,0,2.6807522387163076,2.3397468414058604,4.018329773844182,6.501517321869645,0.009950330853168092,4.6383763489750045,6.522224488376951,2.069202716263182,6.501517321869645,0.009950330853168092,2.357121409509052,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.184169509281625,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.6039029535543206,6.532331472044589,4020025,7.186432565382495,42.53941227678398,4.28159988099093,42.26972748657104,5.556021339165939,1.2142719371793234,38.24395251952853,11.86710429621008
4,3,13.705042327245895,9.007844435322275,1,0,1,4,0,23,2,2,0,2,8,3.0401509857573425,2006,2006,3,0,12,13,1,7.941104003237306,2,4,2,2,4,0,2,129.59762867479878,6,0.0,97.33605088605384,859.260515074067,1,0,1,4,7.1611737074668085,665.1416330443618,0.0,10.025515725931365,0.0,0.0,2,0.0,2,0.7173641529273178,0,2.2578336517240882,6,0.9252912807650148,2,1,2006.0,2,2,472.0,5,5,2,33.602934294663825,8.757200417783464,0.0,0.0,0.0,0.0,4,1,0.0,3,1,8,4,0,0,0,1,1,1,1,11.040150985757343,866.4216887815338,4012,136.7588023822656,2.0,42.36013471244729,0,1,1,1,1,2.688870258150609,2.3043679462984135,2.19177687699651,4.872197627653987,0.009950330853168092,4.588492390353787,6.7572468921980215,2.1006125591983613,6.501517321869645,0.009950330853168092,2.4011187740884363,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.1841272735369857,0.660257847847934,1.1019400787607843,6.1591165299175,3.5442274357542627,2.2790298761466357,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604401331344961,6.765536763800048,4024036,7.230023265166922,45.66038556211982,4.412573123861889,42.26972748657104,5.765371367279955,1.2142719371793234,37.93471642910299,12.490879338036375
